"id","uid","user","num_changes","date","imagery_used","hashtags","created_by","min_lat","max_lat","min_lon","max_lon"
"88514011","38591","hatochan","483","2020-07-26",,,"JOSM/1.5 (16731 ja)","33.2700088","33.2971242","130.3853257","130.3968582"
"88514010","1698926","stinkmoloch","3","2020-07-26",,,"StreetComplete 20.0","52.3178134","52.3191663","7.3409232","7.3435630"
"88514009","606555","marczoutendijk","5","2020-07-26",,,"JOSM/1.5 (16731 nl)","51.6582462","51.6586129","5.3056946","5.3065371"
"88514008","9352851","Andrej S","1","2020-07-26","EsriWorldImagery",,"iD 2.18.3","48.7412375","48.7413401","32.2936404","32.2938684"
"88514007","2764744","tipuraneo","2","2020-07-26","GEOSN-DOP-RGB",,"iD 2.18.3","51.3358783","51.3474752","12.3710204","12.3744057"
"88514006","9355632","Pitastrudl","2","2020-07-26",,,"StreetComplete 21.2","45.5363402","45.5364700","13.7209342","13.7218730"
"88514005","1698926","stinkmoloch","7","2020-07-26",,,"StreetComplete 20.0","52.3178134","52.3243782","7.3345799","7.3444317"
"88514004","5294","lutz","6","2020-07-26",,,"JOSM/1.5 (16806 de)","52.3297065","52.3363557","9.4920184","9.4982784"
"88514003","1550808","marcogino","173","2020-07-26",,,"JOSM/1.5 (16731 it)","45.7700770","45.7976553","7.1226817","7.1362706"
"88514002","454467","Koun","17","2020-07-26","fr.ign.bdortho",,"iD 2.18.3","48.1433911","48.1461889","-1.9156947","-1.9064336"
"88514001","4536943","RenaultGT","2","2020-07-26","Bing",,"iD 2.18.3","45.5916172","45.5926083","9.8083430","9.8091831"
"88514000","11318731","Stephanievr","1","2020-07-26","South_Africa-CD_NGI-Aerial",,"iD 2.18.3","-26.3602007","-26.3601527","28.2286050","28.2291113"
"88513999","11272501","ffvierkirchen","2","2020-07-26","Bing",,"iD 2.18.3","48.3659786","48.3661198","11.4791981","11.4794198"
"88513998","84642","mdelatorre","2","2020-07-26",,,"JOSM/1.5 (16731 en)","19.4041055","19.4057970","-99.2763582","-99.2751440"
"88513997","334075","eggie","12","2020-07-26",,,"JOSM/1.5 (16239 nl)","51.8486341","51.8503722","5.7649037","5.7707312"
"88513996","10252542","karmsudi","13","2020-07-26","Esri World Imagery;Bing Streetside;Mapillary Images;Mapillary Map Features;Mapillary Signs;OpenStreetCam Images",,"iD 2.17.2","50.8817560","50.8841066","12.0987092","12.1016400"
"88513995","7364813","xxoonn","471","2020-07-26","Custom (https://moldova-map.md/geoserver/gwc/service/wmts?Format=image/png&Request=GetTile&Service=WMTS&TileCol={x}&TileMatrix=EPSG:900913:{z}&TileRow={y}&Version=1.0.0&layer=orthophoto:Ortofoto_2016_RM&style=&tilematrixset=EPSG:900913 )",,"iD 2.18.3","47.3838425","47.4285025","28.4448202","28.4771026"
"88513994","2094488","didimosi","284","2020-07-26",,,"JOSM/1.5 (16731 de)","52.8051967","52.8086936","9.1463837","9.1547727"
"88513993","11458997","liangchengzh","348","2020-07-26","Custom (https://services.digitalglobe.com/earthservice/tmsaccess/tms/1.0.0/DigitalGlobe:ImageryTileService@EPSG:3857@jpg/{z}/{x}/{-y}.jpg?connectId={apikey} );.gpx data file","#hotosm-project-8962;#indonesia;#redcross;#missingmaps;#mapforpreparedness;#ADTSYE2K20;#gomicron2020","iD 2.17.3","-7.4658563","-7.4636708","108.5393333","108.5436810"
"88513992","10599780","RodManaquin","1","2020-07-26","fr.ign.bdortho",,"iD 2.18.3","-21.2986202","-21.2986202","55.5011786","55.5011786"
"88513991","6531376","Jillis E","16","2020-07-26","Actueel_ortho25_WMS",,"iD 2.18.3","52.0947640","52.0955826","5.0255614","5.0269164"
"88513990","9942987","m_hotamy","2","2020-07-26","MAPNIK",,"iD 2.18.3","40.2891107","40.2924395","69.6188457","69.6208927"
"88513989","51913","OF-1","157","2020-07-26",,,"JOSM/1.5 (16731 de)","47.9193653","47.9299274","9.5806330","9.5990789"
"88513988","6216083","barberoux","1","2020-07-26",,,"StreetComplete 21.2","51.3386351","51.3388086","10.8574693","10.8578909"
"88513987","5943289","Makang","103","2020-07-26",,,"JOSM/1.5 (16239 fr)","12.5827037","12.5839426","-7.9746163","-7.9732649"
"88513986","1861065","dusziv","94","2020-07-26",,,"JOSM/1.5 (15937 en)","15.3951616","15.3964221","-10.1639504","-10.1629033"
"88513985","8255715","Hady Prast22","67","2020-07-26",,,"JOSM/1.5 (16731 id)","-2.6480982","-2.6413268","120.2473980","120.2800570"
"88513984","438670","lipsigal","98","2020-07-26","Maxar-Premium;Bing",,"iD 2.18.3","59.0166376","59.1131553","39.9958026","40.1829810"
"88513983","6788467","Levar","13","2020-07-26","Maxar-Premium;osm-gps",,"iD 2.18.3","27.9926228","27.9967801","113.1249976","113.1325078"
"88513982","11318731","Stephanievr","2","2020-07-26","South_Africa-CD_NGI-Aerial",,"iD 2.18.3","-26.3605829","-26.3582612","28.2305758","28.2334645"
"88513981","11016049","ChristianD1","1","2020-07-26",,,"StreetComplete 21.0","48.1919470","48.1919470","11.3742640","11.3742640"
"88513980","9352851","Andrej S","1","2020-07-26","EsriWorldImagery",,"iD 2.18.3","48.7522344","48.7524165","32.2778334","32.2783328"
"88513979","610648","gt3400","77","2020-07-26","Custom (https://maps{switch:1,2,3,4}.wien.gv.at/basemap/bmapgelaende/grau/google3857/{z}/{y}/{x}.jpeg );.gpx data file;basemap.at-orthofoto",,"iD 2.18.3","46.7357081","46.7551111","14.1845632","14.2267619"
"88513978","1948193","taki3hira","1","2020-07-26",,,"JOSM/1.5 (16731 ja)","34.7111634","34.7111634","135.4955542","135.4955542"
"88513977","9458168","Gorka115","20","2020-07-26","Maxar-Premium;.gpx data file","#hotosm-project-6923;#2019IndiaFloods;#osm_in","iD 2.17.3","26.0688981","26.0703753","86.1656248","86.1674014"
"88513976","300459","didier2020","2","2020-07-26",,,"JOSM/1.5 (16731 fr)","48.7969418","48.7983650","2.0503932","2.0505039"
"88513975","84642","mdelatorre","1","2020-07-26",,,"JOSM/1.5 (16731 en)","19.4059371","19.4065601","-99.2764311","-99.2763491"
"88513974","9942987","m_hotamy","2","2020-07-26","MAPNIK",,"iD 2.18.3","40.2891406","40.2924649","69.6189152","69.6209670"
"88513973","4536943","RenaultGT","2","2020-07-26","Bing",,"iD 2.18.3","45.5951269","45.5957173","9.8060729","9.8066131"
"88513972","11343773","NoName11234","3","2020-07-26",,,"StreetComplete 21.2","48.3336597","48.3358383","8.4360409","8.4442559"
"88513971","456597","4004","1","2020-07-26","Bing Aerial",,"Go Map!! 1.7.1","52.8553700","52.8553700","19.6866273","19.6866273"
"88513970","1698926","stinkmoloch","15","2020-07-26",,,"StreetComplete 20.0","52.3181096","52.3279534","7.3293247","7.3444317"
"88513969","10192121","jamenimm","9","2020-07-26","Esri World Imagery (Clarity) Beta",,"iD 2.17.2","24.9358332","24.9429844","55.1080751","55.1174860"
"88513968","3316592","Arthtoach","161","2020-07-26",,,"JOSM/1.5 (16731 en_GB)","53.7645888","53.7743273","-1.4285670","-1.4231522"
"88513967","8085973","Lejun","183","2020-07-26",,,"JOSM/1.5 (16731 fr)","47.2195081","47.2713729","5.9508673","6.0679266"
"88513966","1698926","stinkmoloch","1","2020-07-26",,,"StreetComplete 20.0","52.3185154","52.3186109","7.3378849","7.3379934"
"88513965","1948725","pedrojuan01","44","2020-07-26","PNOA-Spain-TMS;Catastro-Spain",,"iD 2.18.3","39.4348097","39.4382728","3.0000248","3.0099039"
"88513964","6216083","barberoux","2","2020-07-26",,,"StreetComplete 21.2","51.3381069","51.3388086","10.8574693","10.8604710"
"88513963","2506908","philam48","427","2020-07-26",,,"JOSM/1.5 (12039 en_AU)","-38.1308961","-38.1045568","145.3217261","145.3601235"
"88513962","2807324","bwbuz","3","2020-07-26",,,"StreetComplete 21.2","53.2126897","53.2147020","12.2162466","12.2171073"
"88513961","325418","GoOpenStreetMap","1","2020-07-26","Bing",,"iD 2.18.3","52.4400729","52.4400729","9.7480719","9.7480719"
"88513960","84681","SK53","49","2020-07-26","Bing",,"iD 2.18.3","50.7267813","50.7439379","-3.3329594","-3.3126099"
"88513959","10493415","User6 - Lightcyphers","90","2020-07-26",,"#Kaart2020;#Lightcyphers","JOSM/1.5 (15937 en)","48.7613036","48.9332431","35.8320572","36.0282720"
"88513958","269344","landini","1","2020-07-26",,,"JOSM/1.5 (16731 de)","47.9428643","47.9428643","11.9650441","11.9650441"
"88513957","11551846","HamodiAhmed19","1","2020-07-26",,,"MAPS.ME android 10.1.3-Google","32.3595162","32.3595162","3.7819463","3.7819463"
"88513956","1244453","Lt_Grillwurst","1","2020-07-26","EsriWorldImageryClarity",,"iD 2.18.3","52.5622874","52.5622874","10.0127834","10.0127834"
"88513955","1698926","stinkmoloch","1","2020-07-26",,,"StreetComplete 20.0","52.3187651","52.3188997","7.3355667","7.3363892"
"88513954","167397","Müller03172","1","2020-07-26",,,"JOSM/1.5 (16239 de)","51.9566760","51.9566760","14.7122224","14.7122224"
"88513953","605366","EliziR","823","2020-07-26",,,"JOSM/1.5 (16538 en)","41.9996631","42.0252613","3.0857098","3.0997607"
"88513952","283100","tom_konda","348","2020-07-26","gsi.go.jp_std_map",,"iD 2.18.3","35.4364724","35.4404507","139.4650493","139.4669533"
"88513951","9352851","Andrej S","1","2020-07-26","EsriWorldImagery",,"iD 2.18.3","48.7524165","48.7625888","32.2690283","32.2778334"
"88513950","9133622","Admen2018","61","2020-07-26","Maxar-Premium",,"iD 2.18.3","55.4706849","55.4773851","37.6914900","37.7110098"
"88513949","48581","Seat Ibiza","4","2020-07-26","Actueel_ortho25_WMS",,"iD 2.18.3","50.8566207","50.8578066","5.6909292","5.6916486"
"88513948","11515737","takeuchi michiyo","1","2020-07-26","gsi.go.jp_std_map",,"iD 2.18.3","35.4623868","35.4625563","134.8733639","134.8734831"
"88513947","6788467","Levar","20","2020-07-26","Maxar-Premium;osm-gps",,"iD 2.18.3","27.9804840","28.0271753","113.0997289","113.1560796"
"88513946","300459","didier2020","1","2020-07-26",,,"JOSM/1.5 (16731 fr)","48.9254729","48.9254830","1.9906256","1.9906363"
"88513945","10599780","RodManaquin","1","2020-07-26","fr.ign.bdortho",,"iD 2.18.3","-21.3002131","-21.2982679","55.4986674","55.5014101"
"88513944","9942987","m_hotamy","1","2020-07-26","MAPNIK",,"iD 2.18.3","40.2924395","40.2943617","69.6176731","69.6188457"
"88513943","11551891","barrel428","3","2020-07-26","Bing",,"iD 2.18.3","51.5749202","51.5750429","6.9982318","6.9984966"
"88513942","733392","Ornios","60","2020-07-26","PNOA-Spain-TMS",,"iD 2.18.3","38.1433835","38.1480402","-0.9691521","-0.9617274"
"88513941","670820","ralley","4","2020-07-26",,,"JOSM/1.5 (16731 en)","-36.9200748","-36.9193627","174.7622922","174.7635767"
"88513940","9458168","Gorka115","9","2020-07-26","Maxar-Premium;.gpx data file","#hotosm-project-6923;#2019IndiaFloods;#osm_in","iD 2.17.3","26.0681161","26.0689345","86.1668643","86.1674563"
"88513939","617520","sundew","16","2020-07-26",,,"JOSM/1.5 (14620 de)","53.1127529","53.1868344","9.7493331","9.9606288"
"88513938","300459","didier2020","1","2020-07-26",,,"JOSM/1.5 (16731 fr)","48.9173289","48.9173289","2.0130233","2.0130233"
"88513937","431434","Mitch80","1","2020-07-26",,,"JOSM/1.5 (16731 en)","46.0318996","46.0318996","11.2474791","11.2474791"
"88513936","11547411","heey8th","22","2020-07-26","Bing",,"iD 2.18.3","14.3336560","14.3355282","120.9072324","120.9083756"
"88513935","1753492","Mohammadyamini","12","2020-07-26","Bing",,"iD 2.18.3","35.8402144","35.8459416","50.9784202","50.9822614"
"88513934","48581","Seat Ibiza","9","2020-07-26","Actueel_ortho25_WMS",,"iD 2.18.3","50.8566207","50.8578622","5.6902015","5.6914589"
"88513933","4498213","Jiří Podhorecký","3","2020-07-26","Maxar-Premium",,"iD 2.18.3","48.8116786","48.8144574","14.3250787","14.3278633"
"88513932","11551703","JohnnyAZ520","1","2020-07-26","Bing",,"iD 2.18.3","32.7501120","32.7501120","-111.5469749","-111.5469749"
"88513931","8729538","toastal","1","2020-07-26",,,"OsmAnd~ 3.7.4","11.9672838","11.9672838","102.3104899","102.3104899"
"88513930","300459","didier2020","1","2020-07-26",,,"JOSM/1.5 (16731 fr)","48.9008538","48.9008538","2.0639960","2.0639960"
"88513929","110520","PerWei","265","2020-07-26","geovekst-nib",,"iD 2.18.3","61.2332115","61.2386662","9.0329913","9.0394601"
"88513928","9458168","Gorka115","8","2020-07-26","Maxar-Premium;.gpx data file","#hotosm-project-6923;#2019IndiaFloods;#osm_in","iD 2.17.3","26.0675248","26.0680382","86.1671577","86.1676987"
"88513927","492058","tila89","11","2020-07-26","mml-orto",,"iD 2.18.3","60.9185404","60.9230880","25.2315604","25.2426114"
"88513926","9945422","khaled_Loll","91","2020-07-26",,,"JOSM/1.5 (16239 en)","25.6666721","25.6712562","32.6855384","32.6914514"
"88513925","9359484","Tilia_J","140","2020-07-26",,,"JOSM/1.5 (16731 nl)","52.2176444","52.2696708","5.5257531","5.5400750"
"88513924","9352851","Andrej S","1","2020-07-26","EsriWorldImagery",,"iD 2.18.3","48.7413401","48.7522344","32.2783328","32.2936404"
"88513923","9942987","m_hotamy","2","2020-07-26","MAPNIK",,"iD 2.18.3","40.2924649","40.2943942","69.6177529","69.6189152"
"88513922","10882607","雨花石","5","2020-07-26","EsriWorldImageryClarity",,"iD 2.18.3","34.9855943","35.0893855","113.2142723","113.5847712"
"88513921","9173792","Danny83","3","2020-07-26","Esri World Imagery (Clarity) Beta",,"Go Map!! 1.7.1","48.0579394","48.0579991","8.4511881","8.4511948"
"88513920","334075","eggie","3","2020-07-26",,,"JOSM/1.5 (16239 nl)","51.8498537","51.8501257","5.7649099","5.7652093"
"88513919","5453545","Gedwards724","76","2020-07-26","Bing Aerial",,"Go Map!! 1.7.1","36.1574536","36.1652515","-86.7917028","-86.7816847"
"88513918","10457692","pravallg","10","2020-07-26","Maxar-Premium",,"iD 2.18.3","53.8609873","53.8955379","-0.2573208","-0.2441501"
"88513917","5239402","ghkdgnstjr1","24","2020-07-26","MAPNIK;Maxar-Premium;Bing",,"iD 2.18.3","37.5792189","37.6135605","127.0424385","127.1048853"
"88513916","85475","miche101","25","2020-07-26",,,"JOSM/1.5 (15628 de)","48.0844225","48.0854254","12.5989614","12.6002230"
"88513915","9458168","Gorka115","18","2020-07-26","Maxar-Premium;.gpx data file","#hotosm-project-6923;#2019IndiaFloods;#osm_in","iD 2.17.3","26.0658673","26.0669871","86.1650086","86.1662531"
"88513914","11533756","Caffè Filtrino","1058","2020-07-26",,,"JOSM/1.5 (16731 fr)","48.1597000","48.9053391","-116.7736350","-115.3145951"
"88513913","167397","Müller03172","1","2020-07-26",,,"JOSM/1.5 (16239 de)","51.5719878","52.0217059","14.0506554","14.7171404"
"88513912","29172","susvhv","212","2020-07-26",,,"JOSM/1.5 (16731 fr)","50.9497685","50.9515589","5.5035381","5.5099508"
"88513911","2831457","AdVerburg","372","2020-07-26",,,"JOSM/1.5 (16731 en)","52.1607470","52.3384353","4.5124969","4.6393084"
"88513910","11318731","Stephanievr","3","2020-07-26","South_Africa-CD_NGI-Aerial",,"iD 2.18.3","-26.3590015","-26.3570560","28.2288229","28.2316929"
"88513909","84642","mdelatorre","3","2020-07-26",,,"JOSM/1.5 (16731 en)","19.4054378","19.4068731","-99.2764957","-99.2754367"
"88513908","102554","Jezevec","209","2020-07-26",,,"JOSM/1.5 (16806 cs)","49.1575947","49.1892004","16.3480609","16.3597790"
"88513907","38907","hongakonga","1","2020-07-26",,,"OsmAnd+ 3.7.4","47.7055568","47.7055568","11.2167806","11.2167806"
"88513906","11551711","Guillaume Tamboise","1","2020-07-26",,,"MAPS.ME ios 10.1.2","45.1907332","45.1907332","4.7007666","4.7007666"
"88513905","334075","eggie","15","2020-07-26",,,"JOSM/1.5 (16239 nl)","51.8486341","51.8503722","5.7649037","5.7707312"
"88513904","11145268","モンパパ","1","2020-07-26",,,"MAPS.ME ios 9.5.2","41.0620903","41.0620903","141.2432929","141.2432929"
"88513903","494482","Muokkaaja","176","2020-07-26","mml-orto",,"iD 2.18.3","62.6334657","62.6358504","23.7376898","23.7433070"
"88513902","418930","OpenStreetMap-WP","36","2020-07-26","Geoportal2-PL-aerial_image",,"iD 2.18.3","50.7904695","50.7921513","17.5572639","17.5657811"
"88513901","4853713","navosm","265","2020-07-26",,,"JOSM/1.5 (15553 de)","38.5401056","38.9066050","-87.2794270","-87.0869172"
"88513900","1861065","dusziv","151","2020-07-26",,,"JOSM/1.5 (15937 en)","15.3966428","15.3976331","-10.1651182","-10.1640175"
"88513899","9458168","Gorka115","46","2020-07-26","Maxar-Premium;.gpx data file","#hotosm-project-6923;#2019IndiaFloods;#osm_in","iD 2.17.3","26.0001202","26.1300312","86.1341901","86.1927757"
"88513898","1902137","Pfälzer669","298","2020-07-26",,,"JOSM/1.5 (16731 de)","49.1435152","49.1537786","7.7877961","7.8011464"
"88513897","300459","didier2020","2","2020-07-26",,,"JOSM/1.5 (16731 fr)","48.7120845","48.7208525","2.2642557","2.2727899"
"88513896","8255715","Hady Prast22","26","2020-07-26",,,"JOSM/1.5 (16731 id)","-2.6693981","-2.6624319","120.2648878","120.2722359"
"88513895","84642","mdelatorre","1","2020-07-26",,,"JOSM/1.5 (16731 en)","19.4056603","19.4057979","-99.2758201","-99.2757796"
"88513894","4536943","RenaultGT","2","2020-07-26","Bing",,"iD 2.18.3","45.5908514","45.5924300","9.8074588","9.8085221"
"88513893","9352851","Andrej S","1","2020-07-26","EsriWorldImagery",,"iD 2.18.3","46.9380295","50.4471398","29.8985320","32.8603756"
"88513892","1928626","Gianfranco2014","312","2020-07-26",,,"JOSM/1.5 (14945 it)","45.6231394","45.6421355","11.2185877","11.2368558"
"88513891","492058","tila89","29","2020-07-26","mml-tausta",,"iD 2.18.3","60.9109203","60.9199081","25.2350912","25.2522212"
"88513890","2985213","aslanosm","85","2020-07-26","Maxar-Premium",,"iD 2.18.3","40.1552997","40.1579698","44.4286361","44.4330532"
"88513889","425120","mprach","1","2020-07-26","Bing",,"iD 2.18.3","53.7349785","53.7351531","28.3816847","28.3826047"
"88513888","11547411","heey8th","70","2020-07-26","Bing",,"iD 2.18.3","14.3254753","14.3349511","120.9096272","120.9223660"
"88513887","10145793","sandchi","27","2020-07-26","Bing;US-TIGER-Roads-2019;Bing Streetside;Mapillary Map Features;Mapillary Signs;OpenStreetCam Images;Mapbox",,"iD 2.18.3","29.7347875","29.7376807","-95.7364313","-95.7345170"
"88513886","11547405","Ian Macpherson","3","2020-07-26","Bing",,"iD 2.18.3","55.6502490","55.6519989","-4.7806709","-4.7766795"
"88513885","11313612","mikechelsea2020","1","2020-07-26",,,"MAPS.ME android 10.1.3-Google","-6.5910568","-6.5910568","106.8031116","106.8031116"
"88513884","4536943","RenaultGT","2","2020-07-26","Bing",,"iD 2.18.3","45.5906044","45.5908514","9.8064940","9.8091784"
"88513883","378154","rosomak","149","2020-07-26",,,"Merkaartor 0.18.4.192 (pl)","52.7976292","52.8608792","23.2407844","23.3127217"
"88513882","1206509","Sanniu","3","2020-07-26","EsriWorldImageryClarity",,"iD 2.18.3","29.5437273","29.5446718","34.9272553","34.9286767"
"88513881","300459","didier2020","1","2020-07-26",,,"JOSM/1.5 (16731 fr)","48.7113694","48.7113721","2.2941006","2.2941294"
"88513880","84642","mdelatorre","9","2020-07-26",,,"JOSM/1.5 (16731 en)","19.4019811","19.4056603","-99.2765177","-99.2756657"
"88513879","2395427","schoen6","8","2020-07-26","Bing;.gpx data file",,"iD 2.18.3","46.7114542","46.7345213","7.9628009","8.0190263"
"88513878","2807324","bwbuz","1","2020-07-26",,,"StreetComplete 21.2","53.2133269","53.2137782","12.2141824","12.2148726"
"88513877","2807324","bwbuz","1","2020-07-26",,,"StreetComplete 21.2","53.2133269","53.2137782","12.2141824","12.2148726"
"88513876","2930572","tytoalba••","77","2020-07-26",,,"JOSM/1.5 (16731 es)","41.7696353","41.7900929","-4.5123285","-4.4506967"
"88513875","167397","Müller03172","1","2020-07-26",,,"JOSM/1.5 (16239 de)","51.9566849","51.9567112","14.7119266","14.7121506"
"88513874","1497225","kartonage","1","2020-07-26",,,"JOSM/1.5 (16731 en_GB)","52.4595316","52.4595658","13.2956759","13.2957365"
"88513873","4498213","Jiří Podhorecký","1","2020-07-26","Maxar-Premium",,"iD 2.18.3","48.8211411","48.8211411","14.3233206","14.3233206"
"88513872","11527256","davron77","24","2020-07-26","Bing",,"iD 2.18.3","53.5406980","53.5412456","10.2105639","10.2110042"
"88513871","2807324","bwbuz","1","2020-07-26",,,"StreetComplete 21.2","53.2133269","53.2137782","12.2141824","12.2148726"
"88513870","2820801","Reino Baptista","38","2020-07-26",,,"JOSM/1.5 (16731 en)","41.7845771","41.7865571","-7.7333762","-7.7325619"
"88513869","2807324","bwbuz","1","2020-07-26",,,"StreetComplete 21.2","53.2133269","53.2137782","12.2141824","12.2148726"
"88513868","7070260","avialle","1","2020-07-26","fr.ign.bdortho",,"iD 2.18.3","43.5934236","43.5934236","1.4446625","1.4446625"
"88513867","300459","didier2020","9","2020-07-26",,,"JOSM/1.5 (16731 fr)","48.7259037","48.7289301","2.3011525","2.3060593"
"88513866","4889506","PMJx","304","2020-07-26",,,"JOSM/1.5 (16731 en)","40.0404680","40.0427544","18.0999990","18.1018192"
"88513865","956052","elfolo","38","2020-07-26","fr.ign.bdortho;Cadastre",,"iD 2.18.3","47.6426297","47.6429355","-2.8957277","-2.8947508"
"88513864","425120","mprach","1","2020-07-26","Bing",,"iD 2.18.3","53.7341790","53.7347985","28.3811866","28.3882730"
"88513863","1753492","Mohammadyamini","6","2020-07-26","Bing",,"iD 2.18.3","35.8350197","35.8434518","50.9793785","50.9815152"
"88513862","11551889","DummyDoof","2","2020-07-26",,,"StreetComplete 21.2","13.2051500","13.2053087","74.9715802","74.9724652"
"88513861","2807324","bwbuz","4","2020-07-26",,,"StreetComplete 21.2","53.2126897","53.2147020","12.2141824","12.2171073"
"88513860","10237882","dominikbek","1","2020-07-26","Geoportal2-PL-aerial_image",,"iD 2.18.3","49.6437416","49.6437416","21.1722748","21.1722748"
"88513859","334075","eggie","72","2020-07-26",,,"JOSM/1.5 (16239 nl)","51.8486341","51.8521430","5.7649037","5.7717710"
"88513858","84642","mdelatorre","13","2020-07-26",,,"JOSM/1.5 (16731 en)","19.4046904","19.4065346","-99.2787473","-99.2719499"
"88513857","8729538","toastal","1","2020-07-26",,,"OsmAnd~ 3.7.4","11.9672838","11.9672838","102.3104899","102.3104899"
"88513856","11515737","takeuchi michiyo","1","2020-07-26","gsi.go.jp_std_map",,"iD 2.18.3","35.4624501","35.4625602","134.8731349","134.8732790"
"88513855","1743198","MidwestMapGeek","76","2020-07-26","USDA-NAIP",,"iD 2.18.3","42.9174606","42.9306148","-89.2558452","-89.2388704"
"88513854","1206509","Sanniu","2","2020-07-26","EsriWorldImageryClarity",,"iD 2.18.3","32.1681420","32.1687290","34.8616626","34.8627087"
"88513853","11318731","Stephanievr","1","2020-07-26","South_Africa-CD_NGI-Aerial",,"iD 2.18.3","-26.3535121","-26.3530847","28.2294600","28.2303047"
"88513852","269344","landini","8","2020-07-26",,,"JOSM/1.5 (16731 de)","47.9201225","47.9203411","11.8964201","11.8967779"
"88513851","1386706","Nesim","2","2020-07-26","Maxar-Standard",,"iD 2.18.3","36.5482604","36.5503117","29.1121685","29.1200885"
"88513850","40843","Bene","21","2020-07-26",,,"JOSM/1.5 (16805 de)","46.7507221","46.7512509","12.4389622","12.4400818"
"88513849","10355897","Buchenhaini","2","2020-07-26",,,"JOSM/1.5 (16731 de)","49.7688554","49.7714015","11.3418549","11.3485805"
"88513848","15769","rik_","3","2020-07-26","Bing Aerial",,"Go Map!! 1.7.1","50.6489989","50.6490370","13.1609073","13.1610309"
"88513847","2807324","bwbuz","4","2020-07-26",,,"StreetComplete 21.2","53.2126897","53.2147020","12.2141824","12.2171073"
"88513846","10401600","Gal Moovit","11","2020-07-26","EsriWorldImageryClarity",,"iD 2.18.3","32.7922812","32.7982521","35.0372578","35.0483676"
"88513845","1497225","kartonage","2","2020-07-26",,,"JOSM/1.5 (16731 en_GB)","52.4387139","52.4387245","13.2165412","13.2166393"
"88513844","956052","elfolo","17","2020-07-26","Cadastre",,"iD 2.18.3","47.6425210","47.6429430","-2.8970978","-2.8966357"
"88513843","9352851","Andrej S","1","2020-07-26","EsriWorldImagery",,"iD 2.18.3","48.6949375","48.6949375","32.6039562","32.6039562"
"88513842","3417876","5R-MFT","16","2020-07-26","bavaria-80cm",,"iD 2.18.3","50.1035378","50.1056957","11.4474269","11.4497304"
"88513841","38907","hongakonga","1","2020-07-26",,,"OsmAnd+ 3.7.4","47.7055439","47.7055439","11.2167349","11.2167349"
"88513840","4701577","richveb","1","2020-07-26",,,"MAPS.ME android 10.0.5-Google","52.4547307","52.4547307","31.0058682","31.0058682"
"88513839","81771","AB-Finnentrop","1","2020-07-26","Bing",,"iD 2.18.3","53.5709052","53.5709052","8.2665460","8.2665460"
"88513838","9626513","araash","12","2020-07-26",,,"JOSM/1.5 (14460 en)","35.5396869","35.6207179","51.0800965","51.1192177"
"88513837","163480","Eric V","153","2020-07-26","fr.ign.bdortho",,"iD 2.18.3","47.2433474","47.2809654","4.3295523","4.3611213"
"88513836","9942987","m_hotamy","2","2020-07-26","MAPNIK",,"iD 2.18.3","40.2944943","40.2979473","69.6155271","69.6176967"
"88513835","11318731","Stephanievr","2","2020-07-26","South_Africa-CD_NGI-Aerial",,"iD 2.18.3","-26.3548412","-26.3540035","28.2293876","28.2297443"
"88513834","2847908","Bakhadir","85","2020-07-26","Maxar-Premium",,"iD 2.18.3","42.4246774","42.4501380","59.6011964","59.6242250"
"88513833","85475","miche101","83","2020-07-26",,,"JOSM/1.5 (15628 de)","48.0891788","48.1007162","12.5718899","12.5956085"
"88513832","3417876","5R-MFT","1","2020-07-26",,,"OsmAnd~ 3.7.0#30009m","50.1064635","50.1064635","11.4502988","11.4502988"
"88513831","733392","Ornios","1","2020-07-26","Catastro-Spain",,"iD 2.18.3","38.1448184","38.1453252","-0.9656207","-0.9630270"
"88513830","4814295","Алекс Мок","1239","2020-07-26",,,"JOSM/1.5 (16239 ru)","47.1442307","47.1717411","51.9520020","52.0253861"
"88513829","11551703","JohnnyAZ520","1","2020-07-26","Bing",,"iD 2.18.3","32.7503409","32.7508823","-111.5478993","-111.5471605"
"88513828","609636","PtChav","1","2020-07-26",,,"JOSM/1.5 (8109 SVN fr)","44.1539048","44.1550919","5.4283564","5.4294425"
"88513827","300459","didier2020","11","2020-07-26",,,"JOSM/1.5 (16731 fr)","48.7437125","48.7503049","2.3234269","2.3287546"
"88513826","8722959","hackthemap","1","2020-07-26",,,"StreetComplete 22.0-beta1","50.1070530","50.1072125","8.6920510","8.6920982"
"88513825","4887311","mapperue","55","2020-07-26","Maxar-Standard;.gpx data file",,"iD 2.18.3","49.0102589","49.0594032","19.7432521","20.2859100"
"88513824","167397","Müller03172","2","2020-07-26",,,"JOSM/1.5 (16239 de)","51.9566760","51.9567662","14.7113250","14.7122224"
"88513823","2361327","Algebre gama","727","2020-07-26",,,"JOSM/1.5 (16731 fr)","34.4346129","34.4502678","5.0346473","5.0553869"
"88513822","325418","GoOpenStreetMap","1","2020-07-26","Bing",,"iD 2.18.3","52.4456975","52.4456975","9.7483117","9.7483117"
"88513821","1175285","Pitoresker Pi","110","2020-07-26",,,"JOSM/1.5 (16731 de)","51.5560876","51.5980394","7.5917391","7.7379641"
"88513820","6268514","maximkooo","63","2020-07-26",,,"JOSM/1.5 (16731 uk)","49.7991411","49.8054149","23.7773836","23.7868248"
